is_coint,adf_statistic,p_value,hedge_ratio,intercept,base,target,zero_crossings,half_life,spearman
True,-3.287141817662123,0.01546,-0.82076,1.80877,WOO-USDT,ZETA-USDT,0,25.90641,-0.168
True,-3.246894546045471,0.01743,2323.14334,241.3186,WOO-USDT,DEFI-USDT,0,36.84644,0.928
True,-3.325218874917317,0.01379,34.03595,0.03409,1000SATS-USDT,GALA-USDT,0,16.87338,0.53
True,-2.971404701996646,0.03765,0.03818,0.01265,WOO-USDT,1000SHIB-USDT,0,33.20426,0.778
True,-3.154835946196062,0.02275,19.04879,0.10315,1000SATS-USDT,HBAR-USDT,0,32.55112,0.169
True,-2.898920639150561,0.04547,0.61117,0.47967,WOO-USDT,KAVA-USDT,0,21.97623,0.851
True,-3.7177106730767395,0.00387,0.16522,0.05835,WOO-USDT,1000LUNC-USDT,0,16.38105,0.86
True,-3.0335974086277893,0.03187,0.18766,-0.02892,WOO-USDT,1000BONK-USDT,0,28.84207,0.908
True,-4.103058153191266,0.00096,22.37799,-2.63453,WOO-USDT,UNFI-USDT,0,27.77292,0.913
True,-3.6068003888155595,0.00563,0.01491,0.00302,WOO-USDT,STMX-USDT,0,20.31461,0.929
True,-3.1938539676771547,0.02034,5.39484,1.07439,WOO-USDT,CAKE-USDT,0,25.35371,0.925
True,-3.42414310347227,0.01016,0.55049,0.43131,WOO-USDT,LUNA2-USDT,0,10.5732,0.642
True,-2.906122335115675,0.04464,305.73077,-27.89304,WOO-USDT,METIS-USDT,0,31.24503,0.932
True,-3.4606036122022967,0.00906,0.0024,0.00296,WOO-USDT,LEVER-USDT,0,30.7254,0.188
True,-2.915838803147183,0.04354,0.16898,0.04154,WOO-USDT,FLM-USDT,0,29.67744,0.894
True,-3.002452557176076,0.03467,395.48761,467.94622,WOO-USDT,BNB-USDT,0,29.29182,0.744
True,-2.9994139353121287,0.03495,1.23822,0.5163,WOO-USDT,FLOW-USDT,0,21.78918,0.917
True,-3.490860497055778,0.00822,0.03797,0.06736,YGG-USDT,OXT-USDT,0,20.80351,0.781
True,-2.968091617701541,0.03798,0.04435,0.26206,YGG-USDT,HFT-USDT,0,31.5872,0.33
True,-3.2886462002697305,0.01539,84.47759,-0.84952,T-USDT,FET-USDT,0,21.51973,0.857
True,-3.124770426040066,0.02477,0.05578,0.01182,KLAY-USDT,USTC-USDT,0,28.47036,0.43
True,-3.3343401400223613,0.01341,437.3294,23.62623,T-USDT,EGLD-USDT,0,34.04499,0.455
True,-3.1892019066026833,0.02062,0.08787,0.02788,KLAY-USDT,GALA-USDT,0,16.22197,0.541
True,-3.273289118722077,0.01612,-132.63479,131.10992,KLAY-USDT,TRB-USDT,0,69.70913,-0.288
True,-4.3725479592654075,0.00033,2.04682,0.31751,KLAY-USDT,COMBO-USDT,0,14.10354,0.765
True,-3.6360641494003048,0.00511,92.34221,-1.11017,T-USDT,IMX-USDT,0,19.25043,0.847
True,-2.9917930758606937,0.03567,0.65873,-0.00568,KLAY-USDT,ALPHA-USDT,0,30.85826,0.96
True,-3.4091340759749036,0.01065,-9.94715,3.5938,KLAY-USDT,LSK-USDT,0,24.53235,-0.621
True,-3.0569009012581407,0.02991,0.17829,-0.006,KLAY-USDT,MEME-USDT,0,25.73307,0.931
True,-3.9094020298463117,0.00197,2.55187,0.3513,KLAY-USDT,PORTAL-USDT,0,16.86152,0.716
True,-3.750811160577473,0.00345,971.01191,0.53664,1000SATS-USDT,PORTAL-USDT,0,18.7555,0.595
True,-3.0472700678637454,0.03071,20.27212,0.72416,KLAY-USDT,BADGER-USDT,0,32.8885,0.854
True,-3.3126922959154723,0.01432,0.08445,0.002,KLAY-USDT,TLM-USDT,0,24.04942,0.879
True,-3.2509871223940556,0.01722,0.34076,0.03907,KLAY-USDT,OXT-USDT,0,21.60733,0.833
True,-2.9050490240592297,0.04476,24.71298,10.20526,KLAY-USDT,MOVR-USDT,0,43.49164,0.272
True,-3.2274465838722803,0.01845,-0.16312,1.70039,YGG-USDT,ZETA-USDT,0,26.97322,-0.153
True,-3.203500993031195,0.01978,739.19508,305.29768,YGG-USDT,DEFI-USDT,0,24.44333,0.947
True,-3.8983471010574493,0.00205,0.05338,0.06219,YGG-USDT,1000LUNC-USDT,0,13.98321,0.873
True,-3.374049788430669,0.01188,0.18918,0.4342,YGG-USDT,LUNA2-USDT,0,9.7432,0.641
True,-3.0688540701256284,0.02895,0.44721,0.73068,KLAY-USDT,SFP-USDT,0,19.56562,0.293
True,-3.3096770846444747,0.01445,3.61129,0.45784,KLAY-USDT,TWT-USDT,0,28.73935,0.78
True,-3.8359940250234263,0.00256,31.8221,33.90337,KLAY-USDT,EGLD-USDT,0,27.25613,0.272
True,-2.998490239273711,0.03504,3.3387,-0.20332,KLAY-USDT,1INCH-USDT,0,24.02696,0.941
True,-3.0964550402475375,0.02682,5.76085,16.81636,THETA-USDT,DASH-USDT,0,19.67667,0.89
True,-3.6274065848920483,0.00526,0.86045,3.18202,THETA-USDT,GAS-USDT,0,16.45682,0.825
True,-2.9439723309676675,0.04047,0.05365,0.10146,THETA-USDT,CFX-USDT,0,26.33107,0.773
True,-3.2676754703540425,0.01639,0.84787,0.01267,T-USDT,GALA-USDT,0,14.97088,0.668
True,-2.881769774591714,0.04751,0.00446,0.01394,THETA-USDT,ZIL-USDT,0,26.04685,0.787
True,-3.7282571054710423,0.00373,9.12027,4.7077,THETA-USDT,INJ-USDT,0,19.14757,0.899
True,-3.0763062730605144,0.02836,0.09576,0.47657,THETA-USDT,COMBO-USDT,0,26.3983,0.519
True,-4.355906778923706,0.00035,0.16584,0.44659,THETA-USDT,EOS-USDT,0,14.5237,0.869
True,-3.4096801022517917,0.01063,0.11736,0.55407,THETA-USDT,PORTAL-USDT,0,21.91535,0.504
True,-2.9006433337879245,0.04527,0.0431,0.20619,THETA-USDT,HFT-USDT,0,33.2214,0.477
True,-3.7515935203411876,0.00344,-3.67421,2.22079,KLAY-USDT,ZETA-USDT,0,21.75431,-0.259
True,-2.939040522867875,0.04099,1.13566,-0.07308,KLAY-USDT,1000RATS-USDT,0,27.46011,0.823
True,-4.5271932255500245,0.00018,0.46406,0.02514,KLAY-USDT,1000LUNC-USDT,0,13.16626,0.882
True,-4.1441572225727885,0.00082,1.86765,0.26264,KLAY-USDT,LUNA2-USDT,0,8.04443,0.663
True,-3.415774096266876,0.01043,0.00547,0.00271,KLAY-USDT,LEVER-USDT,0,31.35945,0.181
True,-2.995050672393855,0.03536,2.56373,0.01464,T-USDT,HBAR-USDT,0,30.40547,0.667
True,-3.1925126197659797,0.02042,-0.67816,0.83623,T-USDT,SFP-USDT,0,18.1979,-0.08
True,-3.354692547054753,0.0126,0.00089,0.00292,YGG-USDT,LEVER-USDT,0,31.30989,0.17
True,-3.1137511148674863,0.02555,0.00055,0.00038,YGG-USDT,SPELL-USDT,0,43.99485,0.869
True,-3.2070315092005823,0.01958,0.2107,0.35195,YGG-USDT,STORJ-USDT,0,24.59053,0.85
True,-3.86583953861707,0.0023,0.18546,0.52465,YGG-USDT,COMBO-USDT,0,19.94748,0.585
True,-3.2617346967729817,0.01668,0.22188,0.61676,YGG-USDT,EOS-USDT,0,26.30408,0.728
True,-3.3191720769111877,0.01404,0.12406,0.22995,YGG-USDT,SXP-USDT,0,15.50083,0.872
True,-3.7502333381366557,0.00346,10.09505,-3.55586,YGG-USDT,PENDLE-USDT,0,24.36142,0.921
True,-3.204244531422062,0.01974,0.61726,0.19355,YGG-USDT,BNT-USDT,0,27.90735,0.946
True,-2.955943782643963,0.03922,402.51314,0.06639,1000SATS-USDT,KLAY-USDT,0,19.72949,0.918
True,-2.8810685712405246,0.04759,3.62419,4.22933,YGG-USDT,AXS-USDT,0,26.48571,0.872
True,-3.354545420025927,0.01261,135.38034,0.0622,1000SATS-USDT,OXT-USDT,0,23.19783,0.742
True,-3.0595357498618574,0.0297,36.28454,0.00696,1000SATS-USDT,TLM-USDT,0,22.49678,0.833
True,-2.969011257486238,0.03789,0.30956,0.04678,YGG-USDT,ENJ-USDT,0,47.839,0.896
True,-3.0813918393276762,0.02796,0.19806,0.03377,YGG-USDT,CTSI-USDT,0,22.0404,0.945
True,-3.312694262482389,0.01432,0.01546,0.00713,YGG-USDT,ONE-USDT,0,32.99759,0.887
True,-2.989633820580439,0.03587,-1.05608,2.72251,YGG-USDT,LSK-USDT,0,31.89518,-0.56
True,-3.0925299929531045,0.02711,0.00961,0.01348,YGG-USDT,USTC-USDT,0,24.91033,0.534
True,-4.0787950388161756,0.00105,0.30221,0.54746,YGG-USDT,PORTAL-USDT,0,15.91803,0.65
True,-2.9172114088684937,0.04338,122.68377,0.26609,1000SATS-USDT,HFT-USDT,0,32.56695,0.286
True,-3.0838667372283215,0.02777,8947.07653,1.84697,1000SATS-USDT,BADGER-USDT,0,21.57434,0.808
True,-3.9920292933137325,0.00145,0.43068,0.22945,YGG-USDT,KNC-USDT,0,30.24035,0.898
True,-2.932271299643377,0.04172,-0.42859,0.70109,YGG-USDT,BLZ-USDT,0,33.91436,-0.715
True,-3.181517480332373,0.02108,16.3235,15.68954,YGG-USDT,KSM-USDT,0,25.43197,0.843
True,-4.186785144018473,0.00069,1.42677,2.10244,YGG-USDT,MASK-USDT,0,16.03334,0.92
True,-3.2118117097369776,0.01931,1544.59312,6.78799,T-USDT,BSV-USDT,0,26.27694,0.819
True,-4.279699038725845,0.00048,0.0238,0.00488,YGG-USDT,BEAMX-USDT,0,13.70417,0.903
True,-3.25617313168282,0.01695,2.70409,37.28079,YGG-USDT,EGLD-USDT,0,25.07382,0.185
True,-3.147452180206195,0.02324,3.39495,6.61512,YGG-USDT,XVS-USDT,0,21.14181,0.754
True,-3.0873817817082676,0.0275,0.01988,0.794,YGG-USDT,SFP-USDT,0,19.34953,0.104
True,-3.3417728810603755,0.01311,0.30048,0.67978,YGG-USDT,XTZ-USDT,0,23.18959,0.806
True,-3.127700620095732,0.02457,0.00854,0.10109,YGG-USDT,HBAR-USDT,0,32.94348,0.124
True,-3.152177372114925,0.02293,0.10776,0.06003,YGG-USDT,DOGE-USDT,0,26.03631,0.876
True,-3.0227949449869964,0.03282,15949.74559,-119.65251,T-USDT,BCH-USDT,0,23.79856,0.852
True,-3.257033270969087,0.01691,0.01142,0.03374,YGG-USDT,GALA-USDT,0,15.42219,0.576
True,-3.3188311103674586,0.01406,0.29635,0.18659,YGG-USDT,CRV-USDT,0,26.08679,0.883
True,-3.3384374803631918,0.01325,0.48912,0.24482,YGG-USDT,OMG-USDT,0,18.74094,0.937
True,-3.362557507438001,0.0123,8.60144,21.94537,YGG-USDT,DASH-USDT,0,23.85381,0.836
True,-2.8925382736033693,0.04622,1.14219,4.07279,YGG-USDT,GAS-USDT,0,24.06793,0.684
True,-3.1094255984275585,0.02586,17.44222,11.79831,YGG-USDT,NMR-USDT,0,29.2432,0.873
True,-2.9957583414741276,0.03529,1409.8838,-15.63901,T-USDT,AVAX-USDT,0,27.7008,0.889
True,-3.21353315779379,0.01921,1.24876,0.00255,T-USDT,1000XEC-USDT,0,23.4321,0.833
True,-3.489642683400259,0.00826,2.1966,2.45909,YGG-USDT,FXS-USDT,0,21.23537,0.867
True,-3.803978497816629,0.00287,7.24962,2.16308,WOO-USDT,FXS-USDT,0,17.98742,0.905
True,-3.4744436028045045,0.00867,2493.82999,0.51487,1000SATS-USDT,ALICE-USDT,0,32.64893,0.832
True,-3.324344869211312,0.01382,0.02305,0.01667,WOO-USDT,ZIL-USDT,0,21.31329,0.815
True,-3.55167203349197,0.00676,0.00749,-22.21271,YFI-USDT,KSM-USDT,0,13.57551,0.883
True,-3.0656306851982245,0.0292,0.00559,88.74662,ETH-USDT,TRB-USDT,0,74.95263,-0.248
True,-3.366579908695497,0.01215,0.00194,23.0832,ETH-USDT,DASH-USDT,0,22.04169,0.843
True,-2.914312960284883,0.04371,0.0002,4.4265,ETH-USDT,GAS-USDT,0,24.7764,0.64
True,-3.243048891340408,0.01762,0.00369,14.89129,ETH-USDT,NMR-USDT,0,30.11027,0.814
True,-3.936592933841814,0.00178,0.00051,2.68688,ETH-USDT,FXS-USDT,0,17.22276,0.86
True,-3.1423259424409338,0.02358,9e-05,0.06677,YFI-USDT,COMBO-USDT,0,24.77799,0.659
True,-3.0669139635568903,0.0291,0.0,0.01918,ETH-USDT,ZIL-USDT,0,29.42149,0.774
True,-3.058447872298929,0.02978,7e-05,0.06009,ETH-USDT,BAKE-USDT,0,36.06253,0.728
True,-3.629454827035686,0.00522,0.00385,17.30256,ETH-USDT,KSM-USDT,0,18.92643,0.855
True,-3.1125790984659867,0.02564,42.62004,11.70305,WOO-USDT,INJ-USDT,0,34.58505,0.866
True,-3.9092248756353674,0.00197,4e-05,0.55688,ETH-USDT,COMBO-USDT,0,18.46477,0.637
True,-3.211700590916295,0.01932,-0.00011,0.69825,ETH-USDT,BLZ-USDT,0,32.43614,-0.712
True,-3.1770145633833002,0.02135,2e-05,0.05522,ETH-USDT,ALPHA-USDT,0,26.96764,0.945
True,-3.461845509423491,0.00902,5e-05,0.65358,ETH-USDT,EOS-USDT,0,24.79248,0.754
True,-3.18307992958604,0.02099,3e-05,0.25422,ETH-USDT,SXP-USDT,0,23.72834,0.877
True,-3.357911299594609,0.01248,0.00244,-2.77113,ETH-USDT,PENDLE-USDT,0,24.47416,0.952
True,-3.1249810157720486,0.02476,0.00015,0.2485,ETH-USDT,BNT-USDT,0,27.77603,0.927
True,-3.4544116927846917,0.00924,0.00015,0.57679,ETH-USDT,LQTY-USDT,0,22.40824,0.886
True,-4.099389677667229,0.00097,0.00011,0.30271,ETH-USDT,OMG-USDT,0,17.79799,0.922
True,-2.9821940679508483,0.03659,0.0,0.02366,ETH-USDT,CELR-USDT,0,29.08771,0.254
True,-3.719517470433977,0.00385,7e-05,0.21518,ETH-USDT,CRV-USDT,0,20.6366,0.885
True,-3.446416196313131,0.00947,0.0,0.03906,ETH-USDT,GALA-USDT,0,16.12574,0.546
True,-3.5824650061178414,0.00611,4e-05,0.47359,ETH-USDT,LUNA2-USDT,0,10.43346,0.593
True,-3.905798165378367,0.00199,0.02334,-11.24773,ETH-USDT,METIS-USDT,0,8.45341,0.95
True,-3.4844651835165235,0.0084,0.0,0.00326,ETH-USDT,LEVER-USDT,0,29.27665,0.167
True,-3.037040420983202,0.03158,1e-05,0.05548,ETH-USDT,FLM-USDT,0,28.47295,0.887
True,-3.139902809933051,0.02374,0.02835,495.56131,ETH-USDT,BNB-USDT,0,26.42279,0.706
True,-3.4034619698794604,0.01084,0.00423,-24.23842,YFI-USDT,PENDLE-USDT,0,14.81284,0.892
True,-3.400888265639012,0.01093,5e-05,0.38715,ETH-USDT,STORJ-USDT,0,24.59743,0.848
True,-3.6401703623495107,0.00504,6e-05,-0.05878,YFI-USDT,SXP-USDT,0,10.60881,0.922
True,-3.8344938745536084,0.00257,0.00031,2.33412,ETH-USDT,MASK-USDT,0,17.1251,0.894
True,-3.6986069231198173,0.00413,1e-05,0.00729,ETH-USDT,BEAMX-USDT,0,42.80096,0.92
True,-3.441075151623026,0.00964,7e-05,39.40533,ETH-USDT,EGLD-USDT,0,22.91074,0.182
True,-3.0367894647548908,0.0316,0.00071,7.23105,ETH-USDT,XVS-USDT,0,23.08038,0.773
True,-3.168931274013239,0.02185,1e-05,0.77014,ETH-USDT,SFP-USDT,0,18.23388,0.271
True,-3.092973516135844,0.02708,0.00012,2.00793,ETH-USDT,WAVES-USDT,0,32.40468,0.636
True,-3.244852256207163,0.01753,7e-05,0.72333,ETH-USDT,XTZ-USDT,0,21.32071,0.853
True,-3.341769017429825,0.01311,0.00011,0.00922,YFI-USDT,EOS-USDT,0,20.73659,0.829
True,-3.3917927728999837,0.01124,-0.0,0.1098,ETH-USDT,HBAR-USDT,0,29.66037,0.078
True,-3.2655641314735195,0.01649,0.00079,4.7895,ETH-USDT,AXS-USDT,0,26.69334,0.881
True,-3.126498207418367,0.02465,0.00585,-16.04308,YFI-USDT,INJ-USDT,0,26.94115,0.805
True,-3.0406510938164475,0.03127,8e-05,0.06872,ETH-USDT,ENJ-USDT,0,40.04601,0.927
True,-3.0092749896929423,0.03404,-0.0,1.57987,YFI-USDT,ZETA-USDT,0,29.29945,-0.109
True,-3.161049546873982,0.02235,0.00271,-14.65691,YFI-USDT,UNFI-USDT,0,25.78669,0.848
True,-3.1410829463008456,0.02366,0.0,-0.00649,YFI-USDT,STMX-USDT,0,56.99336,0.893
True,-3.375733381836263,0.01181,0.00071,-2.23459,YFI-USDT,CAKE-USDT,0,16.93273,0.916
True,-3.1187210012935638,0.0252,8e-05,0.03139,YFI-USDT,LUNA2-USDT,0,10.8119,0.724
True,-2.974283042452657,0.03737,5e-05,0.17883,YFI-USDT,XRP-USDT,0,18.63727,0.792
True,-2.9811176922551765,0.0367,0.00061,0.82333,YFI-USDT,GAS-USDT,0,21.40934,0.81
True,-3.2589002225966555,0.01682,0.0,0.00079,YFI-USDT,LEVER-USDT,0,29.27665,0.203
True,-3.7414938801576554,0.00357,0.00018,-0.36022,YFI-USDT,FLOW-USDT,0,12.41434,0.925
True,-4.143545011363606,0.00082,0.0001,-0.17383,YFI-USDT,STORJ-USDT,0,13.95285,0.914
True,-3.792690043791599,0.00298,0.00064,-1.11437,YFI-USDT,MASK-USDT,0,12.69759,0.929
True,-4.349112371081377,0.00036,1e-05,-0.04631,YFI-USDT,BEAMX-USDT,0,11.37584,0.873
True,-3.3769798784054164,0.01177,0.00253,22.03578,YFI-USDT,EGLD-USDT,0,32.40323,0.373
True,-2.9997179183318257,0.03492,1e-05,0.7234,YFI-USDT,SFP-USDT,0,20.01032,0.148
True,-3.8655483620384987,0.0023,0.00015,-0.09959,YFI-USDT,XTZ-USDT,0,12.48681,0.903
True,-2.9396056986002046,0.04093,1e-05,0.06377,YFI-USDT,HBAR-USDT,0,43.5681,0.164
True,-2.9082049522136684,0.0444,5e-05,-0.1657,YFI-USDT,DOGE-USDT,0,23.88827,0.85
True,-3.490514182811945,0.00823,1e-05,0.00666,YFI-USDT,GALA-USDT,0,22.20205,0.571
True,-3.221678749999365,0.01876,9e-05,0.01918,YFI-USDT,KAVA-USDT,0,17.55459,0.869
True,-3.1796957116093254,0.02119,0.00734,-24.10122,YFI-USDT,NMR-USDT,0,29.14663,0.826
True,-3.1254374455950016,0.02473,4e-05,0.06424,ETH-USDT,CTSI-USDT,0,41.04435,0.927
True,-3.20174908948391,0.01988,0.00097,-2.38237,YFI-USDT,FXS-USDT,0,18.84731,0.894
True,-3.5156135925940095,0.0076,0.0,0.00858,ETH-USDT,ONE-USDT,0,71.48095,0.868
True,-3.968359469104052,0.00159,-0.00032,2.84103,ETH-USDT,LSK-USDT,0,21.7239,-0.608
True,-2.9171238773566692,0.04339,0.0,0.01089,ETH-USDT,MEME-USDT,0,87.33752,0.908
True,-3.2034099004383485,0.01979,0.0,0.01559,ETH-USDT,USTC-USDT,0,30.61331,0.437
True,-4.39627583928244,0.0003,7e-05,0.58189,ETH-USDT,PORTAL-USDT,0,13.6688,0.712
True,-2.9713672461707166,0.03766,0.0001,0.28187,ETH-USDT,KNC-USDT,0,31.18603,0.907
True,-2.8929232413288557,0.04618,0.00047,2.84853,ETH-USDT,BADGER-USDT,0,32.48717,0.784
True,-3.598782727513202,0.00578,0.0,0.00131,ETH-USDT,BOME-USDT,0,68.44654,0.848
True,-3.388996702679767,0.01134,0.00244,-8.63167,YFI-USDT,CYBER-USDT,0,24.17649,0.807
True,-3.071558064073471,0.02873,0.0,-0.00102,YFI-USDT,ZIL-USDT,0,29.42149,0.856
True,-3.914597459302558,0.00193,0.00066,1.51388,ETH-USDT,BAL-USDT,0,16.84637,0.933
True,-3.1723332343839368,0.02164,0.0,0.28725,ETH-USDT,HFT-USDT,0,27.43642,0.343
True,-3.530778613988199,0.00723,0.0,0.00974,ETH-USDT,TLM-USDT,0,46.96298,0.863
True,-3.021222250593529,0.03296,1e-05,0.07507,ETH-USDT,OXT-USDT,0,27.22617,0.768
True,-3.7541201694841906,0.00341,0.0,0.00128,ETH-USDT,REEF-USDT,0,47.27071,0.91
True,-3.0398724367845253,0.03133,0.00124,10.56744,ETH-USDT,MOVR-USDT,0,37.32735,0.327
True,-3.1496978597286303,0.02309,0.0002,0.20457,ETH-USDT,YGG-USDT,0,31.59341,0.915
True,-4.189566135707274,0.00069,0.0017,-4.46794,YFI-USDT,AXS-USDT,0,12.20346,0.93
True,-3.2703196589052834,0.01626,0.0,0.00407,ETH-USDT,STMX-USDT,0,56.99336,0.922
True,-3.9874181490609195,0.00148,0.00168,-1.33315,ETH-USDT,UNFI-USDT,0,26.03565,0.905
True,-4.067526813513048,0.0011,0.00338,0.00101,WOO-USDT,REEF-USDT,0,15.80958,0.919
True,-2.971819778473455,0.03761,16.1124,9.73638,WOO-USDT,MOVR-USDT,0,40.6777,0.394
True,-3.3985576409924896,0.01101,565.51579,-0.0284,1000SATS-USDT,1000RATS-USDT,0,16.04541,0.942
True,-3.021975818795541,0.03289,3.33662,0.9209,POLYX-USDT,IMX-USDT,0,29.56104,0.76
True,-2.935014775605376,0.04143,0.29179,0.48151,POLYX-USDT,LUNA2-USDT,0,13.11444,0.375
True,-3.769033700966217,0.00324,-1160.8012,1.88669,1000SATS-USDT,ZETA-USDT,0,23.25763,-0.159
True,-3.5568823935889213,0.00664,0.00013,-0.58412,YFI-USDT,WOO-USDT,0,12.20009,0.93
True,-3.0556564632183907,0.03001,0.00235,0.00274,POLYX-USDT,LEVER-USDT,0,31.56505,0.12
True,-3.405934511814928,0.01076,0.00039,-1.83652,YFI-USDT,YGG-USDT,0,16.52169,0.885
True,-3.1297043554958472,0.02443,0.48258,0.3408,POLYX-USDT,STORJ-USDT,0,26.61223,0.76
True,-3.1643705359607996,0.02214,93369.25847,27282.4274,POLYX-USDT,BTC-USDT,0,22.09518,0.891
True,-2.9816383044114203,0.03665,3.20214,2.05354,POLYX-USDT,MASK-USDT,0,24.00138,0.796
True,-4.00665199546109,0.00138,5.09845,37.58122,POLYX-USDT,EGLD-USDT,0,24.76637,0.099
True,-3.092078707892869,0.02714,0.03555,0.79699,POLYX-USDT,SFP-USDT,0,19.27524,0.09
True,-3.3399639169823687,0.01318,1.94961,1.61624,POLYX-USDT,WAVES-USDT,0,24.61149,0.773
True,-2.90624708739446,0.04463,0.0592,0.08457,POLYX-USDT,HBAR-USDT,0,34.55891,0.335
True,-3.2502465649714605,0.01725,0.02516,0.03354,POLYX-USDT,GALA-USDT,0,15.23033,0.491
True,-2.8956446196232335,0.04586,0.01648,0.0194,POLYX-USDT,CELR-USDT,0,30.90361,0.446
True,-3.4025869879701562,0.01087,52.32923,0.0095,1000SATS-USDT,1000SHIB-USDT,0,21.46577,0.917
True,-3.0640832836496,0.02933,0.11982,0.06392,WOO-USDT,OXT-USDT,0,23.14936,0.806
True,-3.064174322517286,0.02932,2.82547,3.9275,POLYX-USDT,GAS-USDT,0,22.32704,0.625
True,-3.346689646448413,0.01292,0.03304,0.00713,WOO-USDT,TLM-USDT,0,19.03843,0.906
True,-3.794613391514439,0.00296,54.34963,13.34425,WOO-USDT,KSM-USDT,0,19.91561,0.877
True,-3.2885634626917666,0.0154,3.37745,0.00274,1000SATS-USDT,LEVER-USDT,0,31.66315,0.207
True,-3.2565993130816686,0.01693,793.09622,0.37492,1000SATS-USDT,LUNA2-USDT,0,8.2832,0.568
True,-3.961511553733194,0.00163,0.61869,0.49764,WOO-USDT,COMBO-USDT,0,19.13531,0.652
True,-3.000406616936898,0.03486,214733.66501,73.80864,1000SATS-USDT,XMR-USDT,0,25.13262,0.784
True,-3.62741857633573,0.00526,0.74217,0.58384,WOO-USDT,EOS-USDT,0,22.98845,0.79
True,-3.8375297011325418,0.00255,0.38811,0.21976,WOO-USDT,SXP-USDT,0,17.98874,0.903
True,-3.5586003799338983,0.0066,33.63229,-5.01254,WOO-USDT,PENDLE-USDT,0,12.78644,0.954
True,-3.148678665399848,0.02315,2.06934,0.42753,WOO-USDT,LQTY-USDT,0,24.97654,0.893
True,-3.468592432533391,0.00883,11.9456,3.74572,WOO-USDT,AXS-USDT,0,19.0545,0.927
True,-2.8737876120300045,0.04848,1304.11726,-0.16362,1000SATS-USDT,1000FLOKI-USDT,0,29.40947,0.89
True,-3.845716832312776,0.00247,0.05118,0.005,WOO-USDT,ONE-USDT,0,23.91161,0.913
True,-3.0033746790965883,0.03458,-3.7894,2.9578,WOO-USDT,LSK-USDT,0,28.52891,-0.584
True,-4.512513535294105,0.00019,208.72948,0.04973,1000SATS-USDT,1000LUNC-USDT,0,10.12035,0.878
True,-3.0549038236736252,0.03008,0.02498,0.01425,WOO-USDT,USTC-USDT,0,27.60477,0.469
True,-4.221785495507615,0.00061,0.99707,0.50684,WOO-USDT,PORTAL-USDT,0,14.72848,0.677
True,-3.0485193800635644,0.03061,0.14495,0.25652,WOO-USDT,HFT-USDT,0,30.71851,0.417
True,-2.927076915424888,0.04229,-0.07276,0.19428,POLYX-USDT,RIF-USDT,0,34.66252,-0.214
True,-3.263562902833531,0.01659,43.09521,9.6008,POLYX-USDT,NMR-USDT,0,26.44689,0.808
True,-4.092712570058579,0.001,1e-05,0.06891,ETH-USDT,1000LUNC-USDT,0,14.20882,0.878
True,-3.3399824686193167,0.01318,5e-05,0.04225,GMX-USDT,GALA-USDT,0,16.53163,0.138
True,-3.3701846224596346,0.01202,-0.00415,0.446,GMX-USDT,ONT-USDT,0,23.07307,-0.649
True,-3.2783300915244658,0.01588,-0.02964,9.52078,GMX-USDT,ATOM-USDT,0,25.61021,-0.289
True,-3.4970063959461326,0.00806,-0.0688,17.5344,GMX-USDT,NEO-USDT,0,21.19827,-0.354
True,-3.6025860631366564,0.00571,0.00312,0.59472,GMX-USDT,COMBO-USDT,0,21.72875,0.396
True,-2.876505371370142,0.04815,0.00318,0.71682,GMX-USDT,EOS-USDT,0,34.28734,0.452
True,-3.8950191986179923,0.00207,0.00014,-0.14307,YFI-USDT,PORTAL-USDT,0,17.27366,0.689
True,-3.395622513811734,0.01111,-0.0268,2.59078,GMX-USDT,LSK-USDT,0,31.80575,-0.555
True,-3.761703617397921,0.00332,0.0003,0.013,GMX-USDT,USTC-USDT,0,17.35168,0.695
True,-3.043934392556916,0.03099,1e-05,-0.02637,YFI-USDT,ONE-USDT,0,16.06923,0.883
True,-3.6906461844169307,0.00425,0.00474,0.67186,GMX-USDT,PORTAL-USDT,0,19.23801,0.465
True,-2.8658785927211112,0.04946,0.04925,2.92681,GMX-USDT,BADGER-USDT,0,34.51343,0.669
True,-3.1070407544240197,0.02604,0.18952,9.06293,GMX-USDT,MOVR-USDT,0,33.96205,0.673
True,-3.233986565207918,0.0181,-0.0061,2.2418,GMX-USDT,DYDX-USDT,0,25.54737,-0.217
True,-3.618157334348644,0.00542,-0.00011,1.90778,ETH-USDT,ZETA-USDT,0,22.9732,-0.259
True,-3.230250542960302,0.0183,0.16649,403.66178,ETH-USDT,DEFI-USDT,0,36.70387,0.889
True,-2.936531475929787,0.04126,0.00013,-0.58303,YFI-USDT,ENJ-USDT,0,26.17845,0.837
True,-2.9698352344570127,0.03781,0.0,0.01544,ETH-USDT,1000SHIB-USDT,0,46.15245,0.813
True,-3.0951973264356436,0.02691,-0.00109,0.19714,GMX-USDT,RIF-USDT,0,30.36547,-0.37
True,-3.2001443857765968,0.01998,8e-05,0.00327,GMX-USDT,XVG-USDT,0,20.32173,0.709
True,-3.1835925126715554,0.02095,0.26393,0.57999,POLYX-USDT,COMBO-USDT,0,25.66968,0.318
True,-3.657193439034787,0.00476,-0.00964,0.7922,GMX-USDT,ONG-USDT,0,19.54806,-0.797
True,-3.1299570572434003,0.02441,0.51233,0.60334,POLYX-USDT,EOS-USDT,0,27.63507,0.635
