is_coint,adf_statistic,p_value,hedge_ratio,intercept,base,target,zero_crossings,half_life
True,-4.54170197012361,0.00017,2.08012,0.01181,ARPA-USDT,BLZ-USDT,155,96.8313
True,-3.075852969857102,0.02839,0.01021,-0.12608,AAVE-USDT,1INCH-USDT,154,197.11266
True,-3.9130426092159967,0.00194,0.08683,0.01766,DYDX-USDT,CHR-USDT,154,199.91725
True,-4.245723907226044,0.00055,4.17923,-0.88748,NEAR-USDT,AXS-USDT,154,296.55567
True,-4.639151284874514,0.00011,31.81896,1.02928,IOTA-USDT,LPT-USDT,154,110.69851
True,-4.176136889151009,0.00072,0.3469,0.02468,OMG-USDT,1INCH-USDT,154,118.86842
True,-4.952795021620536,3e-05,242.62423,0.05349,IOST-USDT,QTUM-USDT,154,109.35545
True,-3.284516735136628,0.01558,15.29221,20.63121,DOT-USDT,BCH-USDT,154,202.04808
True,-3.021428552563851,0.03294,0.00471,0.01604,SOL-USDT,CHR-USDT,154,194.57485
True,-4.160653750847704,0.00077,89215.22796,-755.90381,COTI-USDT,YFI-USDT,154,142.49929
True,-4.2937349856499365,0.00046,0.0316,-0.00029,ICX-USDT,LINA-USDT,154,189.66709
True,-3.1780384113968534,0.02129,0.15139,-0.01444,QTUM-USDT,ADA-USDT,154,187.13021
True,-3.339513759397334,0.0132,0.02265,0.00137,ADA-USDT,1000SHIB-USDT,154,245.91753
True,-3.6046250675848275,0.00567,217.25546,0.07075,LINA-USDT,DYDX-USDT,153,247.56229
True,-4.628178024667173,0.00011,0.32158,-0.03179,SAND-USDT,KLAY-USDT,153,230.21185
True,-3.842708844663299,0.0025,0.02277,-0.00258,XTZ-USDT,ANKR-USDT,153,107.45098
True,-4.000700011606618,0.00141,0.85509,0.0229,IOTA-USDT,BAKE-USDT,152,316.54462
True,-3.359019533359873,0.01244,0.00024,0.0006,ZEN-USDT,REEF-USDT,152,270.04954
True,-3.826309273171348,0.00265,763.22797,0.05745,HOT-USDT,KAVA-USDT,152,226.67448
True,-3.0382165075875935,0.03148,1.86485,0.14339,CRV-USDT,MASK-USDT,152,367.7586
True,-4.235939954477164,0.00057,0.00489,-3e-05,ADA-USDT,HOT-USDT,152,146.92893
True,-2.890485580421444,0.04647,0.00053,0.00443,COMP-USDT,ANKR-USDT,152,182.49771
True,-4.701154068773337,8e-05,0.00195,0.00065,ZEN-USDT,IOTX-USDT,152,98.96134
True,-3.8706236669215857,0.00226,0.03882,0.04686,NEAR-USDT,OCEAN-USDT,152,284.17037
True,-4.161750430505832,0.00076,0.61563,0.00285,ATA-USDT,COTI-USDT,152,132.5237
True,-2.8903372266305376,0.04648,349.62022,7.94673,CTSI-USDT,EGLD-USDT,152,348.00688
True,-6.406125462193365,0.0,0.22763,-0.00878,KLAY-USDT,GALA-USDT,151,159.13753
True,-4.248299485951592,0.00055,8.41285,-3.3714,DOT-USDT,EGLD-USDT,151,144.49801
True,-3.14080118554406,0.02368,0.01553,0.00054,ADA-USDT,STMX-USDT,151,223.89388
True,-3.1449327181619693,0.0234,0.01782,-0.01357,LTC-USDT,RLC-USDT,151,295.82525
True,-4.31488291338588,0.00042,88.7208,-2.50913,ATA-USDT,AR-USDT,151,93.13155
True,-3.6479605664093846,0.00491,3.28203,-0.7092,QTUM-USDT,NEO-USDT,151,135.49011
True,-3.073573579135981,0.02857,67.95657,-0.00443,DGB-USDT,1INCH-USDT,151,206.97119
True,-4.3265152746436595,0.0004,0.07622,0.00237,IOTA-USDT,PEOPLE-USDT,150,138.65189
True,-4.679031348946734,9e-05,0.29691,0.19619,KNC-USDT,SXP-USDT,150,631.74007
True,-3.3106917612071176,0.01441,0.04286,-0.00409,MATIC-USDT,RVN-USDT,150,342.85351
True,-4.781801733207231,6e-05,0.02949,0.00369,C98-USDT,CELR-USDT,150,120.66448
True,-5.440176261042633,0.0,0.50127,-0.01469,CELO-USDT,C98-USDT,150,92.01542
True,-5.268408306631048,1e-05,67.12476,-0.03598,LINA-USDT,ENJ-USDT,150,139.24734
True,-3.507500142882917,0.0078,2538.54462,-0.32086,REEF-USDT,LPT-USDT,150,191.55423
True,-3.738867369500652,0.0036,7.40511,-0.01615,ARPA-USDT,ONT-USDT,150,93.46565
True,-3.89353616625788,0.00208,0.06218,0.01935,FIL-USDT,SXP-USDT,149,230.33619
True,-3.1884650135578156,0.02066,0.02078,0.00014,IOTA-USDT,RSR-USDT,149,237.99524
True,-5.7357006619501805,0.0,0.35738,-0.08911,FIL-USDT,ALICE-USDT,149,86.72441
True,-4.1044866525257815,0.00095,10.17905,-3.77472,DYDX-USDT,AXS-USDT,149,176.06312
True,-4.253343019409278,0.00053,0.77295,-0.00267,XEM-USDT,ANKR-USDT,149,86.28437
True,-4.035247412761653,0.00124,0.1366,-0.04804,SNX-USDT,ZRX-USDT,149,129.64763
True,-3.1418878665871293,0.0236,0.01579,-0.00774,SOL-USDT,ENJ-USDT,149,199.60781
True,-3.873537872922645,0.00224,2.41041,0.03146,GRT-USDT,AUDIO-USDT,149,168.97447
True,-3.663294876356956,0.00466,39.98304,-3.65651,BAND-USDT,EGLD-USDT,149,213.74928
True,-3.6619059085654597,0.00468,2354.44139,-6.04693,VET-USDT,COMP-USDT,149,164.70077
True,-3.8774657867327886,0.00221,0.01989,-0.01958,ZEN-USDT,IOTA-USDT,149,157.55491
True,-4.692630574965929,9e-05,1384.63354,71.09164,TOMO-USDT,DEFI-USDT,149,115.32957
True,-4.410302636264348,0.00028,2e-05,-0.01148,YFI-USDT,CHR-USDT,148,171.45475
True,-7.825286563525613,0.0,1.51132,-0.08342,BAKE-USDT,AUDIO-USDT,148,96.54405
True,-3.8990433631400174,0.00204,8.22901,0.00451,LINA-USDT,HBAR-USDT,148,272.89728
True,-5.003498295945607,2e-05,0.21541,0.03841,GTC-USDT,ENJ-USDT,148,92.89148
True,-4.244381207408246,0.00055,0.30993,-0.00016,COTI-USDT,IOTX-USDT,148,131.04167
True,-4.841380508574911,5e-05,4e-05,0.00302,YFI-USDT,ALGO-USDT,147,118.07583
True,-5.56792001888283,0.0,0.00067,-0.00052,LINK-USDT,REEF-USDT,147,158.94766
True,-4.185344479486305,0.0007,0.3189,0.00641,CELO-USDT,AUDIO-USDT,147,104.23557
True,-3.402461666248762,0.01088,3.09024,0.14739,STORJ-USDT,KAVA-USDT,146,266.17296
True,-3.6158516286650477,0.00547,0.0034,0.07226,MKR-USDT,QTUM-USDT,146,182.62386
True,-2.9357162866761417,0.04135,7.52267,0.00528,PEOPLE-USDT,CHR-USDT,146,234.67294
True,-3.6170714589790633,0.00544,8.18447,-0.99407,FIL-USDT,KSM-USDT,146,194.63378
True,-5.271132115186192,1e-05,0.00015,-0.00132,AAVE-USDT,DGB-USDT,146,106.97922
True,-4.55518288446224,0.00016,19.56744,-0.26865,ALPHA-USDT,ALICE-USDT,146,156.04987
True,-3.585155432047334,0.00605,0.01038,-0.00659,ZEN-USDT,CTSI-USDT,146,211.74519
True,-4.628597388366389,0.00011,0.00046,0.00391,AAVE-USDT,1000XEC-USDT,146,103.43039
True,-3.739279821245891,0.00359,1.78694,-1.32425,LINK-USDT,ATOM-USDT,146,227.80097
True,-3.0862383500426414,0.02759,0.00455,0.00068,XTZ-USDT,STMX-USDT,146,214.67653
True,-4.216178216646828,0.00062,5.23441,-10.08765,AR-USDT,KSM-USDT,146,136.79732
True,-3.9383812958422353,0.00177,11.07295,8.36977,KNC-USDT,AXS-USDT,146,618.80462
True,-4.145205135854612,0.00081,0.00367,0.00323,SOL-USDT,ALPHA-USDT,146,136.40506
True,-3.5178387992040334,0.00754,180.81438,-0.10623,RSR-USDT,CRV-USDT,146,234.09219
True,-3.2460031971321897,0.01747,15.79156,-0.20642,QTUM-USDT,DASH-USDT,145,202.49667
True,-4.067379292439674,0.0011,0.07048,-0.00109,BAKE-USDT,CELR-USDT,145,131.50416
True,-4.179565919252037,0.00071,27677.23127,253.70612,IOTA-USDT,YFI-USDT,145,125.36159
True,-3.057846720465916,0.02983,5e-05,0.09891,YFI-USDT,TOMO-USDT,145,245.49686
True,-3.933644376870127,0.0018,40246.72593,-5.86487,DENT-USDT,SOL-USDT,145,134.15388
True,-4.119284491976103,0.0009,8e-05,0.00029,COMP-USDT,REEF-USDT,145,210.98248
True,-3.4315042524661803,0.00993,1.00564,0.0457,ANT-USDT,MASK-USDT,144,167.82129
True,-4.57906887281235,0.00014,0.00934,-0.01644,KSM-USDT,C98-USDT,144,102.84674
True,-6.458697608164715,0.0,0.08181,-0.01572,NEAR-USDT,AUDIO-USDT,144,91.89548
True,-3.1572252184139313,0.0226,65.62204,11.59281,OMG-USDT,BCH-USDT,144,152.20733
True,-3.053049712238574,0.03023,0.14426,0.00625,ATA-USDT,RVN-USDT,144,284.78486
True,-3.821211334353286,0.0027,21.53981,-0.01649,REEF-USDT,HBAR-USDT,144,267.75424
True,-3.786038083844584,0.00305,0.04472,0.00629,SNX-USDT,FLM-USDT,144,198.64974
True,-4.179415633053856,0.00071,3.0638,-0.06069,IOTA-USDT,MANA-USDT,144,224.01835
True,-3.4487516708728725,0.00941,1.24579,0.07482,TOMO-USDT,1INCH-USDT,144,185.96193
True,-4.384336552865739,0.00032,0.0572,0.00382,TOMO-USDT,ANKR-USDT,143,97.04887
True,-5.253201735065781,1e-05,0.90046,0.01042,ICX-USDT,BAKE-USDT,143,147.3632
True,-3.4312326968136926,0.00994,548.67319,-3.56233,RVN-USDT,AR-USDT,143,232.47417
True,-2.9965993645042333,0.03521,2279.19886,1.42694,ARPA-USDT,AAVE-USDT,143,201.38463
True,-3.4937007986926822,0.00815,1002.28644,4.43708,XEM-USDT,DASH-USDT,142,193.26854
True,-4.200091081525776,0.00066,0.00044,-0.05486,MKR-USDT,BAT-USDT,142,213.8776
True,-3.1387922280253826,0.02381,0.64445,-0.00378,ICX-USDT,CHR-USDT,142,232.39074
True,-3.3285728576916727,0.01365,0.00015,0.00023,DASH-USDT,STMX-USDT,142,215.55189
True,-3.28323248933123,0.01564,0.04438,0.00194,1INCH-USDT,ANKR-USDT,142,142.62605
True,-4.789983772138051,6e-05,1.71279,0.11291,SUSHI-USDT,GTC-USDT,142,80.98257
True,-3.9274056176065044,0.00184,11.16732,0.01662,CHR-USDT,MASK-USDT,142,339.78911
True,-3.559694674303244,0.00658,0.17497,-3.60501,AAVE-USDT,LPT-USDT,142,193.90179
True,-2.97134084321917,0.03766,1.23422,-0.00171,ONT-USDT,ZRX-USDT,142,217.57093
True,-4.60415847141592,0.00013,3.7558,0.00268,VET-USDT,NKN-USDT,142,101.44417
True,-3.2125493431610965,0.01927,5e-05,0.00746,ETH-USDT,BLZ-USDT,141,242.34161
True,-3.348724611169116,0.01284,3.01558,-0.00102,RSR-USDT,CELR-USDT,141,170.33399
True,-3.4853358916465327,0.00837,0.00562,0.00416,EGLD-USDT,ALGO-USDT,141,347.85429
True,-5.003555958676895,2e-05,0.00148,-0.00027,AR-USDT,CELR-USDT,141,109.81326
True,-3.555887002670367,0.00666,1.00628,-0.0116,MATIC-USDT,LIT-USDT,141,269.84452
True,-3.601525358095881,0.00573,0.06257,0.01195,EOS-USDT,BLZ-USDT,141,196.51656
True,-5.837077688785071,0.0,1.00665,-0.07322,ENJ-USDT,C98-USDT,140,81.06449
True,-5.691005960885913,0.0,0.08167,0.00011,VET-USDT,HOT-USDT,140,30.0465
True,-3.5287480508071107,0.00728,0.67882,-0.01565,MANA-USDT,ENJ-USDT,140,406.63526
True,-3.30325603519676,0.01473,9.89666,2.32674,MANA-USDT,LPT-USDT,140,207.33847
True,-4.16378104919918,0.00076,7.29597,-0.77599,SAND-USDT,HNT-USDT,140,109.60757
True,-2.9935834835947666,0.0355,313.88121,2.56717,ATA-USDT,COMP-USDT,140,201.92306
True,-3.1329077045345506,0.02421,0.21377,0.02473,MANA-USDT,OCEAN-USDT,140,352.85929
True,-4.140342626953644,0.00083,22.97111,-0.98243,GTC-USDT,KSM-USDT,140,132.06589
True,-3.721379563814531,0.00382,2.66219,-0.42285,MATIC-USDT,BAND-USDT,140,238.71744
True,-4.9510862927725166,3e-05,6.36518,0.46892,CELO-USDT,FIL-USDT,140,97.83422
True,-4.700910743842739,8e-05,3.7379,0.54471,CELO-USDT,NEAR-USDT,140,172.37886
True,-4.740345203977242,7e-05,0.44248,-0.00982,ONT-USDT,NKN-USDT,140,144.96948
True,-3.0603856213380336,0.02963,6.5675,1.10786,BAND-USDT,ATOM-USDT,139,276.38381
True,-4.546310573122755,0.00016,53.43041,-0.04694,DGB-USDT,TOMO-USDT,139,151.59622
True,-4.076505165583654,0.00106,0.07935,0.11093,AAVE-USDT,BAL-USDT,139,212.85019
True,-3.840753125622792,0.00252,409.03744,-0.04622,RVN-USDT,ATOM-USDT,139,225.67761
True,-4.4536559119790065,0.00024,3.87263,-0.33376,ZEN-USDT,EGLD-USDT,139,136.93372
True,-4.133544659718433,0.00085,0.50338,-0.01258,ICX-USDT,ALPHA-USDT,139,185.16887
True,-3.4900102798128376,0.00825,64478.47578,-3.15701,HOT-USDT,BCH-USDT,139,177.74472
True,-3.9861776494021752,0.00148,0.98289,-0.19194,THETA-USDT,CRV-USDT,139,340.93395
True,-4.473204079145513,0.00022,0.00325,0.02123,SOL-USDT,REN-USDT,139,133.42511
True,-5.001988452316571,2e-05,0.01026,-0.04406,SOL-USDT,AUDIO-USDT,139,114.13409
True,-4.731699995362514,7e-05,0.0196,0.03823,AR-USDT,BAKE-USDT,139,202.13761
True,-3.923771410080815,0.00187,0.00048,0.00072,SOL-USDT,CELR-USDT,139,138.19012
True,-4.281307680627537,0.00048,0.00074,-0.0041,DASH-USDT,ANKR-USDT,139,179.89008
True,-5.232066678332664,1e-05,0.01002,0.01452,AR-USDT,REN-USDT,139,115.14224
True,-5.392627224826631,0.0,0.04282,-0.0402,DOT-USDT,ICX-USDT,139,67.20583
True,-3.3641797940455445,0.01224,0.0004,0.00162,ZEC-USDT,VET-USDT,139,389.84704
True,-4.388578145941682,0.00031,0.15137,0.00378,ONT-USDT,1000XEC-USDT,139,77.06753
True,-4.571651885311456,0.00015,0.0158,0.00189,OMG-USDT,ANKR-USDT,139,87.18602
True,-3.3554493780881827,0.01257,1.13817,-0.00807,ARPA-USDT,ANKR-USDT,138,118.93961
True,-4.670040769703511,0.0001,0.5551,0.11832,NEAR-USDT,ALICE-USDT,138,295.49713
True,-4.309502744458849,0.00043,498.89664,2.81899,COTI-USDT,COMP-USDT,138,152.56416
True,-5.050452023192464,2e-05,0.49182,0.06866,CELO-USDT,ENJ-USDT,138,129.37084
True,-3.0736549194849734,0.02857,0.61035,-0.12115,LIT-USDT,ALGO-USDT,138,248.5112
True,-3.3318431670199766,0.01351,0.13152,0.0041,ATA-USDT,VET-USDT,138,165.23048
True,-4.304489423613016,0.00044,6070.61116,3.64875,IOST-USDT,AAVE-USDT,138,138.01432
True,-5.554952751331141,0.0,1.53284,2.0869,FIL-USDT,AR-USDT,138,78.81878
True,-3.837479250538457,0.00255,0.67866,0.23915,OMG-USDT,XTZ-USDT,138,124.60921
True,-4.108546310674809,0.00094,0.20313,-0.07899,DYDX-USDT,KLAY-USDT,138,196.08987
True,-3.4071440068038052,0.01072,12.65215,-0.94399,SUSHI-USDT,AXS-USDT,138,318.05754
True,-2.8996237702445318,0.04539,7.54675,-0.13207,ONT-USDT,KAVA-USDT,138,264.51193
True,-5.096576428107193,1e-05,0.00077,-0.00021,QTUM-USDT,HOT-USDT,138,111.89041
True,-4.639584528574341,0.00011,0.01955,0.00084,THETA-USDT,PEOPLE-USDT,138,157.42803
True,-3.0324187026742155,0.03198,1.58634,0.41882,CELO-USDT,DYDX-USDT,138,267.31659
True,-3.5903996623323815,0.00595,1.213,-0.03732,SXP-USDT,C98-USDT,138,231.08817
True,-4.723838389126287,8e-05,32.25822,1.13424,ICX-USDT,LPT-USDT,137,96.58384
True,-4.080058092825453,0.00104,122.15616,-0.05508,LINA-USDT,CRV-USDT,137,160.20195
True,-2.9363793371446083,0.04128,13.36399,0.02748,PEOPLE-USDT,ALGO-USDT,137,225.83995
True,-3.2627856339953465,0.01663,12.66795,-3.48044,ZEC-USDT,DEFI-USDT,137,461.77424
True,-5.044165688911457,2e-05,43.52481,-0.32109,ICX-USDT,AR-USDT,137,127.95877
True,-3.809743769359603,0.00281,0.00717,-0.04404,COMP-USDT,ALGO-USDT,137,194.68
True,-3.213051396536712,0.01924,0.07612,-0.0225,DYDX-USDT,GRT-USDT,137,199.28221
True,-4.061868103057769,0.00112,0.02398,0.00051,ZRX-USDT,STMX-USDT,137,88.57513
True,-3.7076856465971106,0.00401,1.35104,-0.2621,DYDX-USDT,ALICE-USDT,137,196.2032
True,-3.8837808862606007,0.00216,0.3929,0.07675,GTC-USDT,CRV-USDT,136,105.97937
True,-3.0864190228445003,0.02757,0.7951,0.14297,EOS-USDT,RLC-USDT,136,257.24849
True,-4.798928520648024,5e-05,5.97409,0.07862,COTI-USDT,1INCH-USDT,136,122.7311
True,-4.235700422784337,0.00057,0.09697,0.00389,ICX-USDT,IOTX-USDT,136,123.64467
True,-3.481069567695746,0.00849,0.70759,0.01401,OGN-USDT,REN-USDT,136,339.11206
True,-4.698314174951319,8e-05,199.86417,9.95311,BAKE-USDT,EGLD-USDT,136,238.30899
True,-3.4444461248743132,0.00953,2218.4997,10.11343,PEOPLE-USDT,EGLD-USDT,136,243.24701
True,-4.177368448307581,0.00072,1.13664,0.00508,PEOPLE-USDT,IOTX-USDT,136,161.32232
True,-4.466526833201163,0.00023,0.00035,-1e-05,BAL-USDT,HOT-USDT,136,191.30951
True,-3.5557952630039673,0.00666,0.00604,0.00858,ZEN-USDT,COTI-USDT,136,183.0142
True,-4.8642871265452925,4e-05,350.9555,-9.68781,CHR-USDT,KSM-USDT,136,89.80614
True,-3.1357961013831113,0.02402,88.44617,84.71339,DOT-USDT,DEFI-USDT,136,279.39085
True,-2.970360429174494,0.03776,0.294,0.01342,SAND-USDT,AUDIO-USDT,135,285.43233
True,-3.2982431015265687,0.01496,5e-05,-0.0041,MKR-USDT,XEM-USDT,135,192.3095
True,-3.9095994307052635,0.00197,14.64396,-0.08279,RVN-USDT,ALGO-USDT,135,225.12049
True,-5.982756343683226,0.0,0.02548,-0.0395,ZEN-USDT,LRC-USDT,135,110.21625
True,-5.407319586504177,0.0,12820.07246,-0.88278,DENT-USDT,AR-USDT,135,121.16761
True,-6.337244007644006,0.0,0.01978,-0.0264,ZEN-USDT,ICX-USDT,135,57.94437
True,-3.2495697147301965,0.01729,3e-05,-0.0052,ETH-USDT,1000XEC-USDT,134,135.08964
True,-4.003148314012927,0.00139,3.85527,0.45388,SXP-USDT,MASK-USDT,134,507.42417
True,-4.100103187142807,0.00097,0.24055,0.00039,COTI-USDT,PEOPLE-USDT,134,169.7345
True,-3.4312704965107512,0.00994,40.22753,-0.0392,REEF-USDT,ALPHA-USDT,134,230.68469
True,-3.409131451152365,0.01065,341.41663,-0.05505,HOT-USDT,1INCH-USDT,134,150.33541
True,-3.4548472134486095,0.00923,174.61467,-921.16385,COMP-USDT,YFI-USDT,134,175.40837
True,-3.583787764145525,0.00608,0.03088,-0.05007,AR-USDT,AUDIO-USDT,134,194.98897
True,-4.392569151449413,0.00031,17.04952,0.36469,GRT-USDT,GTC-USDT,134,134.94595
True,-4.257766714940907,0.00053,0.10467,-0.00544,FTM-USDT,ONE-USDT,134,152.95746
True,-4.464114405282871,0.00023,6757.9768,0.82836,DENT-USDT,DOT-USDT,133,85.30706
True,-3.3143088629479887,0.01425,1169.15815,-1.59379,DGB-USDT,LPT-USDT,133,192.2929
True,-4.3189332290437425,0.00041,1.2264,0.03261,OCEAN-USDT,BAKE-USDT,133,253.4103
True,-4.5037596162135225,0.00019,5.7678,-0.04283,BAT-USDT,OMG-USDT,133,156.5178
True,-3.237858059599748,0.0179,35.16048,-0.01369,REEF-USDT,REN-USDT,132,253.39365
True,-4.505817562186328,0.00019,0.18122,-0.02644,THETA-USDT,OCEAN-USDT,132,147.93845
True,-5.8033595246506495,0.0,0.30701,-0.02004,TOMO-USDT,REN-USDT,132,68.08742
True,-5.997266169035109,0.0,7.74859,4.34744,NEAR-USDT,SOL-USDT,132,163.1558
True,-4.5366828505410615,0.00017,208.36244,-0.015,DENT-USDT,OCEAN-USDT,132,120.80058
True,-3.4716521442154726,0.00875,0.68488,0.09367,SUSHI-USDT,CRV-USDT,132,130.33896
True,-4.651137934801674,0.0001,13.27536,1.39414,MANA-USDT,AR-USDT,132,210.54836
True,-4.070135881542418,0.00108,0.19983,0.00437,LRC-USDT,HBAR-USDT,132,217.45709
True,-4.438333905643725,0.00025,1e-05,0.02683,YFI-USDT,NKN-USDT,132,155.62606
True,-4.437409605927318,0.00025,0.04541,0.0005,ONT-USDT,1000SHIB-USDT,132,116.96534
True,-3.8833031669727034,0.00216,129.59325,-3.08499,TOMO-USDT,EGLD-USDT,132,191.21661
True,-4.425635109965866,0.00027,1.98062,0.03279,OGN-USDT,LRC-USDT,132,231.72866
True,-5.496664316999768,0.0,17.46708,0.80919,ROSE-USDT,MASK-USDT,132,292.13015
True,-3.980237946227143,0.00152,0.50126,-0.07616,XTZ-USDT,1INCH-USDT,132,128.48853
True,-4.409933014835956,0.00029,3.05204,-0.08865,REN-USDT,AUDIO-USDT,132,152.05482
True,-3.5004280073053016,0.00798,9.76446,-0.39959,ICX-USDT,GTC-USDT,131,214.24658
True,-4.00296862009162,0.0014,192.0853,-0.0157,DENT-USDT,CHR-USDT,131,196.40217
True,-3.3680987063077787,0.0121,0.00082,-0.0426,ETH-USDT,EOS-USDT,131,228.05564
True,-3.5096327232839912,0.00774,45934.15497,7.40045,DENT-USDT,COMP-USDT,131,168.49029
True,-3.4193692133477454,0.01032,0.79987,-0.00227,ENJ-USDT,SXP-USDT,131,284.11541
True,-3.5192896710875847,0.00751,0.00815,-14.95699,YFI-USDT,KSM-USDT,131,232.05329
True,-6.095430863209018,0.0,4.74823,0.00525,STMX-USDT,1000XEC-USDT,130,40.38411
True,-4.321830833595057,0.00041,26.82383,0.07929,IOST-USDT,SFP-USDT,130,262.79041
True,-3.0197743967204826,0.03309,0.27572,-0.02617,BAL-USDT,KAVA-USDT,130,299.35181
True,-3.2891554377142667,0.01537,468.35547,1.87637,ZRX-USDT,BCH-USDT,130,224.17562
True,-3.420634365046642,0.01028,900.4371,-5.92792,PEOPLE-USDT,AXS-USDT,130,170.44722
True,-3.2979961698229583,0.01497,77536.28238,-127.57082,1000SHIB-USDT,DEFI-USDT,130,253.30563
True,-3.0448554384344257,0.03091,0.07088,-0.07284,SOL-USDT,GTC-USDT,130,210.06702
True,-4.008877882324263,0.00136,0.25887,0.09031,KNC-USDT,AUDIO-USDT,130,466.16921
True,-3.6980592261065715,0.00414,15.97503,0.05671,VET-USDT,ADA-USDT,130,207.01161
True,-3.2656253010126357,0.01649,0.62047,0.01369,OCEAN-USDT,REN-USDT,130,203.82722
True,-4.0685691967145825,0.00109,16.44917,-2.02195,SAND-USDT,AXS-USDT,130,173.18445
True,-3.117896082583222,0.02526,0.01565,0.00071,LRC-USDT,RSR-USDT,130,224.41759
True,-3.2708364574651467,0.01623,0.02434,0.00032,ATA-USDT,REEF-USDT,130,182.2143
True,-4.808368313041197,5e-05,1.00537,-0.09804,GTC-USDT,ALICE-USDT,130,67.49734
True,-2.940364693738229,0.04085,4.16801,0.12575,SFP-USDT,KAVA-USDT,130,434.99487
True,-4.085789178198098,0.00102,0.10612,-0.00489,BAT-USDT,IOTX-USDT,129,143.00899
True,-5.105464666370757,1e-05,0.08456,0.24234,AR-USDT,THETA-USDT,129,127.3911
True,-3.6639549631601422,0.00465,1.00978,-0.60998,SNX-USDT,OMG-USDT,129,179.7099
True,-3.855244080438317,0.00239,0.00623,-0.00755,BAL-USDT,IOTX-USDT,129,259.10523
True,-4.473705725035584,0.00022,434.63422,-9.49138,COTI-USDT,SOL-USDT,129,156.81251
True,-3.8376045683243767,0.00255,0.00164,0.00133,BAL-USDT,1000SHIB-USDT,129,217.70671
True,-3.6094993087793137,0.00558,0.01129,-0.64681,MKR-USDT,NEO-USDT,129,222.17792
True,-3.207665717248394,0.01955,0.00033,-0.00121,MKR-USDT,ZRX-USDT,129,278.97494
True,-3.104300160396306,0.02624,3.12017,0.00878,ARPA-USDT,FLM-USDT,129,217.90121
True,-3.8998810643477158,0.00204,5.45108,-0.05723,OCEAN-USDT,CRV-USDT,129,250.91357
True,-3.6713695910261266,0.00453,3.17689,0.00461,1000SHIB-USDT,1000XEC-USDT,129,143.47436
True,-3.304071797364748,0.0147,0.05682,-0.01826,BAND-USDT,HBAR-USDT,129,260.71234
True,-3.0636192635017787,0.02937,4.5774,0.00169,HOT-USDT,1000SHIB-USDT,129,183.79413
True,-4.8300400630796805,5e-05,9.20364,0.00351,DGB-USDT,NKN-USDT,128,107.15511
True,-3.6446010838381153,0.00496,481.99981,-1.8792,VET-USDT,LPT-USDT,128,153.17809
True,-3.5783324585225946,0.00619,0.22831,0.00652,COTI-USDT,RVN-USDT,128,258.21587
True,-3.285329974165406,0.01555,0.04351,0.52712,ZEC-USDT,QTUM-USDT,128,268.09474
True,-4.7302995563811345,7e-05,0.64981,0.00085,DGB-USDT,STMX-USDT,128,76.84197
True,-3.8227220288191117,0.00268,0.96586,-0.00279,RVN-USDT,PEOPLE-USDT,128,200.57838
True,-3.4795696380821526,0.00853,16.13165,-0.13516,LIT-USDT,ATOM-USDT,128,294.08485
True,-4.405801121418271,0.00029,0.34282,0.00646,EOS-USDT,SFP-USDT,128,222.63294
True,-3.1071962892920086,0.02603,0.51302,0.01249,ICX-USDT,CTSI-USDT,128,262.12426
True,-3.1939776496686427,0.02034,0.12474,0.45996,LPT-USDT,KAVA-USDT,128,250.88587
True,-3.230429233078573,0.01829,13.99887,0.26455,COTI-USDT,BAND-USDT,128,287.15137
True,-4.285486378492088,0.00047,0.01154,0.00534,NEAR-USDT,SKL-USDT,128,143.69254
True,-3.827519968840615,0.00264,8.22106,-0.05898,REN-USDT,CRV-USDT,128,348.62103
True,-4.528225750175265,0.00017,0.01387,-0.0095,SNX-USDT,PEOPLE-USDT,128,191.36286
True,-4.835147160349255,5e-05,0.5091,0.01433,ATA-USDT,NKN-USDT,128,64.39639
True,-4.535986337633019,0.00017,1.60925,0.23953,SAND-USDT,ANT-USDT,128,137.04501
True,-4.496892934986644,0.0002,17.09154,-1.12818,CELO-USDT,AXS-USDT,127,155.66515
True,-3.1869348299928664,0.02075,1.70121,-6.89877,SOL-USDT,KSM-USDT,127,161.53938
True,-3.637442037089117,0.00508,0.01401,0.00288,SAND-USDT,CELR-USDT,127,205.12164
True,-4.25538451252675,0.00053,18.77666,0.10575,IOTX-USDT,1INCH-USDT,127,115.2442
True,-3.5036940216891392,0.00789,0.19735,0.02053,MANA-USDT,CHR-USDT,126,356.1954
True,-4.248778576900031,0.00054,0.34372,0.06396,MANA-USDT,ALGO-USDT,126,331.17706
True,-4.441528954647374,0.00025,3.96225,0.00084,BAKE-USDT,CRV-USDT,126,325.6163
True,-4.030165778813424,0.00126,0.00451,0.05276,AAVE-USDT,SFP-USDT,126,236.63354
True,-3.4382226418345243,0.00972,0.0058,-0.00099,AAVE-USDT,ADA-USDT,126,228.86968
True,-3.135201520851857,0.02406,33.8606,0.25463,BAT-USDT,ATOM-USDT,125,325.21768
True,-4.1726242931763,0.00073,1.55475,0.28447,SAND-USDT,DYDX-USDT,125,142.18247
True,-3.17708220246272,0.02135,0.64435,0.00072,LINA-USDT,RSR-USDT,125,212.65182
True,-3.599248685987711,0.00578,0.09315,-0.08203,BAL-USDT,TOMO-USDT,125,281.17127
True,-4.462725616885404,0.00023,0.00172,-0.00045,BAL-USDT,DGB-USDT,125,187.88094
